,product_id,customer_id,campaign_id,clicks,original_price,discount_price,click_revenue,disc,cluster
263,79707,171.0,8440.0,58.0,1276000.0,1122880.0,65127040.0,0.12,1
264,79708,171.0,8440.0,2.0,1353000.0,1204170.0,2408340.0,0.11,1
265,79709,171.0,8440.0,5.0,1474000.0,1311860.0,6559300.0,0.11,1
266,79710,171.0,10424.0,1.75,1599400.0,1455460.0,2547055.0,0.08999624859322246,1
267,79711,171.0,9850.5,4.0,1720400.0,1565570.0,6262280.0,0.08999651243896768,1
268,79712,171.0,8440.0,4.0,1353000.0,1014750.0,4059000.0,0.25,1
269,79713,171.0,8440.0,1.0,1474000.0,1105500.0,1105500.0,0.25,1
270,79714,171.0,8440.0,3.0,1998700.0,1578980.0,4736940.0,0.20999649772352028,1
271,79715,171.0,8440.0,4.0,2119700.0,1674570.0,6698280.0,0.2099966976458933,1
272,79716,171.0,8440.0,4.0,499400.0,414510.0,1658040.0,0.16998398077693233,2
273,79718,171.0,8694.333333333334,234.0,31920.0,25570.0,5983380.0,0.19893483709273183,2
274,79719,171.0,9924.0,51.5,31900.0,26710.0,1375565.0,0.16269592476489028,2
275,79720,171.0,7884.0,17.0,36900.0,30890.0,525130.0,0.16287262872628727,2
276,79721,171.0,9924.0,37.5,28900.0,24200.0,907500.0,0.16262975778546715,2
277,79722,171.0,10315.857142857143,11.0,19500.0,16330.0,179630.0,0.16256410256410256,2
278,79723,171.0,7884.0,2.0,27500.0,23030.0,46060.0,0.16254545454545455,2
279,79726,171.0,11171.333333333334,98.66666666666667,99000.0,89100.0,8791200.0,0.10000000000000002,2
280,79727,171.0,11171.333333333334,30.0,138000.0,124200.0,3726000.0,0.10000000000000002,2
281,79728,171.0,9431.0,2.0,41000.0,36900.0,73800.0,0.1,2
282,79734,171.0,12664.0,28.0,188000.0,169200.0,4737600.0,0.1,2
283,79743,171.0,8215.5,8.0,59900.0,53910.0,431280.0,0.1,2
284,79744,171.0,8215.5,2.0,69900.0,62910.0,125820.0,0.1,2
285,79746,171.0,8215.5,2.0,69900.0,62910.0,125820.0,0.1,2
286,79788,171.0,10670.666666666666,3.0,1280000.0,1235080.0,3705240.0,0.03509375,1
287,79792,171.0,8352.0,1.0,1612000.0,1434680.0,1434680.0,0.11,1
288,79795,171.0,8216.25,1.25,1319000.0,1226670.0,1533337.5,0.07,1
289,79796,171.0,8892.8,3.0,2160000.0,2052000.0,6156000.0,0.05,1
290,79798,171.0,8114.333333333333,2.0,1729000.0,1677970.0,3355940.0,0.02951417004048583,1
291,79799,171.0,9128.25,5.0,552000.0,491280.0,2456400.0,0.11,2
292,79800,171.0,9032.0,1.8,2940000.0,2646000.0,4762800.0,0.1,1
293,79801,171.0,10279.42857142857,6.928571428571429,2041530.0,1796550.0,12447525.0,0.1199982366166552,1
294,79803,171.0,8545.0,1.0,1320000.0,1188000.0,1188000.0,0.1,1
295,79804,171.0,8320.0,1.0,465550.0,419000.0,419000.0,0.09998926001503598,2
296,79805,171.0,10365.666666666666,2.5,668000.0,594520.0,1486300.0,0.11,2
297,79811,171.0,8320.0,8.0,1390000.0,1341220.0,10729760.0,0.035093525179856117,1
298,79813,171.0,8917.75,4.5,2529200.0,2073950.0,9332775.0,0.17999762770836628,1
299,79814,171.0,12110.5,5.0,1663200.0,1430360.0,7151800.0,0.13999518999519,1
300,79815,171.0,8615.0,1.0,1063200.0,1025890.0,1025890.0,0.03509217456734387,1
301,79816,171.0,9706.666666666666,3.3333333333333335,1630310.0,1434680.0,4782266.666666667,0.11999558366200293,1
302,79820,171.0,9054.64705882353,17.529411764705884,428000.0,380920.0,6677303.529411765,0.11000000000000004,2
303,79821,171.0,11075.0,8.666666666666666,1835000.0,1633150.0,14153966.666666666,0.11,1
304,79822,171.0,8347.0,11.0,801170.0,713050.0,7843550.0,0.10998914088146086,2
305,79823,171.0,8347.0,35.0,269000.0,242100.0,8473500.0,0.1,2
306,79830,171.0,12439.0,11.0,2649000.0,2357610.0,25933710.0,0.11,1
307,79845,171.0,11666.0,69.0,1353000.0,1285350.0,88689150.0,0.05,1
308,79846,171.0,11666.0,18.5,1359000.0,1291050.0,23884425.0,0.05,1
309,79847,171.0,11666.0,8.0,455000.0,432250.0,3458000.0,0.05,2
310,79853,171.0,9143.0,31.0,89000.0,82770.0,2565870.0,0.07,2
311,79905,171.0,8581.0,8.5,824860.0,701140.0,5959690.0,0.14998908905753702,2
312,79906,171.0,7878.0,10.0,824860.0,701140.0,7011400.0,0.14998908905753702,2
313,80178,171.0,7880.0,20.0,2315000.0,2315000.0,46300000.0,0.0,1
314,80201,171.0,7886.0,82.0,69900.0,48930.0,4012260.0,0.3,0
315,80202,171.0,7886.0,16.0,129800.0,97350.0,1557600.0,0.25,2
